opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,is_won,is_closed,cycle_days,manager,regional_office,sector,year_established,revenue,employees,office_location,subsidiary_of,series,sales_price
A5IABHP1,Boris Faz,GTX Pro,Bioplex,Won,2017-10-27,2017-10-28,5275.0,True,True,1.0,Rocco Neubert,East,medical,1991.0,326.82,1016.0,United States,,GTX,4821
FOFS0O2G,Cassey Cress,GTX Plus Pro,Xx-zobam,Lost,2017-10-27,2017-10-29,0.0,False,True,2.0,Rocco Neubert,East,entertainment,1989.0,3838.39,8274.0,United States,,GTX,5482
66BQC4C9,Cecily Lampkin,MG Advanced,Conecom,Lost,2017-10-27,2017-11-07,0.0,False,True,11.0,Dustin Brinkmann,Central,technolgy,2005.0,1520.66,1806.0,United States,,MG,3393
GXQJVJQT,Corliss Cosme,GTX Basic,Mathtouch,Won,2017-10-27,2017-10-29,601.0,True,True,2.0,Cara Losch,East,marketing,1984.0,3027.46,9516.0,Jordan,,GTX,550
PP4ZY6TZ,Darcel Schlecht,GTK 500,Treequote,Lost,2017-10-27,2017-11-10,0.0,False,True,14.0,Melvin Marxen,Central,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,GTK,26768
7TOPAQ9Y,Darcel Schlecht,MG Special,Finhigh,Won,2017-10-27,2017-12-29,53.0,True,True,63.0,Melvin Marxen,Central,finance,2006.0,1102.43,1759.0,United States,,MG,55
7NJS374V,Elease Gluck,MG Special,Groovestreet,Won,2017-10-27,2017-11-10,46.0,True,True,14.0,Celia Rouche,West,retail,2003.0,223.8,299.0,United States,,MG,55
KKO2EFHS,James Ascencio,GTX Pro,Hatfan,Lost,2017-10-27,2017-10-29,0.0,False,True,2.0,Summer Sewald,West,services,1982.0,792.46,1299.0,United States,,GTX,4821
PJJMVZAL,Jonathan Berthelot,GTX Basic,Treequote,Won,2017-10-27,2017-10-29,538.0,True,True,2.0,Melvin Marxen,Central,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,GTX,550
MFYR7SSG,Kami Bicknell,MG Special,Plexzap,Won,2017-10-27,2017-12-15,53.0,True,True,49.0,Summer Sewald,West,retail,2001.0,2437.85,4874.0,United States,,MG,55
F2F1LPTA,Lajuana Vencill,MG Advanced,Dontechi,Won,2017-10-27,2017-11-03,3296.0,True,True,7.0,Dustin Brinkmann,Central,software,1982.0,4618.0,10083.0,United States,,MG,3393
QVP4LFVD,Markita Hansen,GTX Basic,Doncon,Lost,2017-10-27,2017-10-28,0.0,False,True,1.0,Celia Rouche,West,technolgy,2010.0,587.72,1501.0,United States,,GTX,550
7FZMWZJT,Marty Freudenburg,MG Advanced,Isdom,Won,2017-10-27,2017-11-07,3561.0,True,True,11.0,Melvin Marxen,Central,medical,2002.0,3178.24,4540.0,United States,,MG,3393
8THGVJ52,Maureen Marcano,GTX Plus Pro,Singletechno,Won,2017-10-27,2017-11-06,5655.0,True,True,10.0,Summer Sewald,West,retail,1996.0,2214.94,5374.0,United States,,GTX,5482
M827K2PI,Moses Frase,GTX Basic,Domzoom,Won,2017-10-27,2017-12-14,656.0,True,True,48.0,Dustin Brinkmann,Central,entertainment,1998.0,217.87,551.0,United States,,GTX,550
4ETZYSN3,Reed Clapper,MG Advanced,Donquadtech,Won,2017-10-27,2017-11-05,3258.0,True,True,9.0,Rocco Neubert,East,technolgy,1992.0,1712.68,3194.0,United States,Acme Corporation,MG,3393
SZDGWQLT,Rosalina Dieter,GTX Basic,Goodsilron,Won,2017-10-27,2017-11-12,577.0,True,True,16.0,Celia Rouche,West,marketing,2000.0,2952.73,5107.0,United States,,GTX,550
YM5F751C,Versie Hillebrand,MG Special,Statholdings,Won,2017-10-27,2017-10-28,50.0,True,True,1.0,Dustin Brinkmann,Central,employment,1997.0,291.27,586.0,United States,,MG,55
G7U0HP7Q,Vicki Laflamme,GTX Basic,Lexiqvolax,Lost,2017-10-27,2017-10-29,0.0,False,True,2.0,Celia Rouche,West,medical,2004.0,1618.89,3889.0,United States,,GTX,550
FRNGLIYS,Anna Snelling,MG Special,dambase,Won,2017-10-28,2017-10-29,66.0,True,True,1.0,Dustin Brinkmann,Central,marketing,1995.0,2173.98,2928.0,United States,Inity,MG,55
OY08XJ2E,Corliss Cosme,GTX Plus Basic,Gekko & Co,Won,2017-10-28,2017-11-12,1079.0,True,True,15.0,Cara Losch,East,retail,1990.0,2520.83,3502.0,United States,,GTX,1096
ZSZFPCYS,Darcel Schlecht,MG Advanced,Conecom,Lost,2017-10-28,2017-10-29,0.0,False,True,1.0,Melvin Marxen,Central,technolgy,2005.0,1520.66,1806.0,United States,,MG,3393
BXCEXXP4,Donn Cantrell,MG Advanced,Donquadtech,Lost,2017-10-28,2017-11-03,0.0,False,True,6.0,Rocco Neubert,East,technolgy,1992.0,1712.68,3194.0,United States,Acme Corporation,MG,3393
H3K2E35I,Elease Gluck,GTK 500,Cheers,Won,2017-10-28,2017-10-29,27971.0,True,True,1.0,Celia Rouche,West,entertainment,1993.0,4269.9,6472.0,United States,Massive Dynamic,GTK,26768
P5C842B5,Kami Bicknell,GTX Plus Pro,,Engaging,2017-10-28,,,False,False,,Summer Sewald,West,,,,,,,GTX,5482
7EHJYKWE,Kary Hendrixson,GTX Basic,Xx-holding,Engaging,2017-10-28,,,False,False,,Summer Sewald,West,finance,1993.0,7537.24,20293.0,United States,,GTX,550
LB6S2ONR,Markita Hansen,GTX Basic,Y-corporation,Won,2017-10-28,2017-11-11,598.0,True,True,14.0,Celia Rouche,West,employment,1983.0,2871.35,9561.0,United States,,GTX,550
6BRNE2DV,Versie Hillebrand,MG Special,Statholdings,Lost,2017-10-28,2017-10-29,0.0,False,True,1.0,Dustin Brinkmann,Central,employment,1997.0,291.27,586.0,United States,,MG,55
ST4H8MB7,Vicki Laflamme,GTX Pro,J-Texon,Lost,2017-10-28,2017-10-29,0.0,False,True,1.0,Celia Rouche,West,retail,1989.0,1388.67,3583.0,United States,,GTX,4821
VMGCRSWP,Violet Mclelland,MG Special,Bluth Company,Won,2017-10-28,2017-11-14,61.0,True,True,17.0,Cara Losch,East,technolgy,1993.0,1242.32,3027.0,United States,Acme Corporation,MG,55
4HJIT2B6,Zane Levy,GTX Basic,Rantouch,Lost,2017-10-28,2017-11-07,0.0,False,True,10.0,Summer Sewald,West,telecommunications,1994.0,1188.42,3015.0,United States,,GTX,550
DJY7S9AI,Zane Levy,MG Advanced,Plusstrip,Won,2017-10-28,2017-11-12,3082.0,True,True,15.0,Summer Sewald,West,entertainment,2002.0,349.81,315.0,United States,,MG,3393
X6MHLE33,Cassey Cress,GTX Basic,Gekko & Co,Lost,2017-10-29,2017-11-12,0.0,False,True,14.0,Rocco Neubert,East,retail,1990.0,2520.83,3502.0,United States,,GTX,550
TLAWJR5V,Corliss Cosme,GTX Plus Pro,Ontomedia,Won,2017-10-29,2017-11-11,5646.0,True,True,13.0,Cara Losch,East,employment,1997.0,882.12,2769.0,United States,,GTX,5482
SQ63LXS8,Darcel Schlecht,MG Advanced,Codehow,Lost,2017-10-29,2017-11-04,0.0,False,True,6.0,Melvin Marxen,Central,software,1998.0,2714.9,2641.0,United States,Acme Corporation,MG,3393
L3PLDC1Y,Darcel Schlecht,GTX Pro,Codehow,Won,2017-10-29,2017-10-30,4733.0,True,True,1.0,Melvin Marxen,Central,software,1998.0,2714.9,2641.0,United States,Acme Corporation,GTX,4821
HMG6NWSR,Gladys Colclough,MG Advanced,Cancity,Won,2017-10-29,2017-12-30,2931.0,True,True,62.0,Melvin Marxen,Central,retail,2001.0,718.62,2448.0,United States,,MG,3393
KNH4ZX85,Jonathan Berthelot,MG Special,Bioholding,Won,2017-10-29,2017-10-31,62.0,True,True,2.0,Melvin Marxen,Central,medical,2012.0,587.34,1356.0,Philipines,,MG,55
FV7Y3ZPO,Rosie Papadopoulos,MG Advanced,Konex,Lost,2017-10-29,2017-11-03,0.0,False,True,5.0,Cara Losch,East,technolgy,1980.0,7708.38,13756.0,United States,,MG,3393
DDQ0MDYY,Zane Levy,GTX Pro,Green-Plus,Won,2017-10-29,2017-10-31,4178.0,True,True,2.0,Summer Sewald,West,services,2003.0,692.19,1922.0,United States,,GTX,4821
HFER9GET,Cassey Cress,GTX Pro,Kinnamplus,Won,2017-10-30,2017-11-04,5239.0,True,True,5.0,Rocco Neubert,East,retail,2004.0,702.72,1831.0,United States,,GTX,4821
0N11U6L3,Daniell Hammack,GTX Plus Basic,Acme Corporation,Engaging,2017-10-30,,,False,False,,Rocco Neubert,East,technolgy,1996.0,1100.04,2822.0,United States,,GTX,1096
005JS57S,Gladys Colclough,GTX Basic,Treequote,Won,2017-10-30,2017-11-11,539.0,True,True,12.0,Melvin Marxen,Central,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,GTX,550
W5FH95XO,Hayden Neloms,MG Special,,Engaging,2017-10-30,,,False,False,,Celia Rouche,West,,,,,,,MG,55
TWDNQ9TX,Jonathan Berthelot,GTX Plus Basic,Rangreen,Won,2017-10-30,2017-10-31,973.0,True,True,1.0,Melvin Marxen,Central,technolgy,1987.0,2938.67,8775.0,Panama,,GTX,1096
G289FPBV,Lajuana Vencill,MG Special,Statholdings,Lost,2017-10-30,2017-10-31,0.0,False,True,1.0,Dustin Brinkmann,Central,employment,1997.0,291.27,586.0,United States,,MG,55
G9H0MWBL,Reed Clapper,GTX Plus Pro,Ganjaflex,Lost,2017-10-30,2017-10-31,0.0,False,True,1.0,Rocco Neubert,East,retail,1995.0,5158.71,17479.0,Japan,,GTX,5482
P2YWZPES,Vicki Laflamme,GTX Basic,Konex,Won,2017-10-30,2017-11-04,622.0,True,True,5.0,Celia Rouche,West,technolgy,1980.0,7708.38,13756.0,United States,,GTX,550
NPGETEDZ,Zane Levy,GTX Plus Basic,Sunnamplex,Lost,2017-10-30,2017-11-15,0.0,False,True,16.0,Summer Sewald,West,marketing,2008.0,894.37,1593.0,Poland,,GTX,1096
J5I6Y4RN,Anna Snelling,MG Special,Isdom,Lost,2017-10-31,2017-11-10,0.0,False,True,10.0,Dustin Brinkmann,Central,medical,2002.0,3178.24,4540.0,United States,,MG,55
XRMOUF1R,Boris Faz,MG Advanced,Condax,Won,2017-10-31,2017-11-07,4172.0,True,True,7.0,Rocco Neubert,East,medical,2017.0,4.54,9.0,United States,,MG,3393
TL0UILCV,Cassey Cress,GTX Pro,Umbrella Corporation,Won,2017-10-31,2017-11-14,4529.0,True,True,14.0,Rocco Neubert,East,finance,1998.0,2022.14,5113.0,United States,,GTX,4821
FAS4V07H,Cassey Cress,MG Advanced,Konex,Won,2017-10-31,2017-12-10,2695.0,True,True,40.0,Rocco Neubert,East,technolgy,1980.0,7708.38,13756.0,United States,,MG,3393
3Z9AX43T,Darcel Schlecht,GTX Pro,Cancity,Lost,2017-10-31,2017-12-22,0.0,False,True,52.0,Melvin Marxen,Central,retail,2001.0,718.62,2448.0,United States,,GTX,4821
5JO7SIGB,Darcel Schlecht,GTX Pro,Conecom,Lost,2017-10-31,2017-11-10,0.0,False,True,10.0,Melvin Marxen,Central,technolgy,2005.0,1520.66,1806.0,United States,,GTX,4821
8MQPNCCU,Donn Cantrell,GTX Basic,Ganjaflex,Won,2017-10-31,2017-11-09,486.0,True,True,9.0,Rocco Neubert,East,retail,1995.0,5158.71,17479.0,Japan,,GTX,550
2DT70XCQ,Donn Cantrell,GTX Basic,Plussunin,Won,2017-10-31,2017-11-08,450.0,True,True,8.0,Rocco Neubert,East,retail,2003.0,1419.98,4018.0,United States,,GTX,550
O1SCOU11,Elease Gluck,MG Special,,Engaging,2017-10-31,,,False,False,,Celia Rouche,West,,,,,,,MG,55
HYBR36NG,Elease Gluck,MG Special,Finjob,Lost,2017-10-31,2017-11-09,0.0,False,True,9.0,Celia Rouche,West,employment,1988.0,2059.9,3644.0,United States,,MG,55
WXOL5HTS,Garret Kinder,GTX Plus Pro,Ontomedia,Won,2017-10-31,2017-11-08,6818.0,True,True,8.0,Cara Losch,East,employment,1997.0,882.12,2769.0,United States,,GTX,5482
F15SU034,Gladys Colclough,MG Advanced,Condax,Won,2017-10-31,2017-12-21,3298.0,True,True,51.0,Melvin Marxen,Central,medical,2017.0,4.54,9.0,United States,,MG,3393
OMCFUDOU,James Ascencio,GTX Pro,,Engaging,2017-10-31,,,False,False,,Summer Sewald,West,,,,,,,GTX,4821
KLBW3TOH,Kami Bicknell,GTX Plus Pro,Goodsilron,Won,2017-10-31,2017-11-09,5512.0,True,True,9.0,Summer Sewald,West,marketing,2000.0,2952.73,5107.0,United States,,GTX,5482
ESNS1OS9,Kami Bicknell,GTX Plus Pro,Kan-code,Won,2017-10-31,2017-11-07,4742.0,True,True,7.0,Summer Sewald,West,software,1982.0,11698.03,34288.0,United States,,GTX,5482
HDUZC4G9,Kary Hendrixson,GTX Basic,Y-corporation,Won,2017-10-31,2017-11-02,653.0,True,True,2.0,Summer Sewald,West,employment,1983.0,2871.35,9561.0,United States,,GTX,550
1629C4UW,Lajuana Vencill,GTX Plus Basic,Conecom,Lost,2017-10-31,2017-11-10,0.0,False,True,10.0,Dustin Brinkmann,Central,technolgy,2005.0,1520.66,1806.0,United States,,GTX,1096
0OXJ2HOP,Markita Hansen,MG Advanced,Dalttechnology,Won,2017-10-31,2017-11-11,4058.0,True,True,11.0,Celia Rouche,West,software,2013.0,98.79,96.0,United States,Bubba Gump,MG,3393
RCGBY4IA,Reed Clapper,GTX Basic,Condax,Won,2017-10-31,2017-11-01,553.0,True,True,1.0,Rocco Neubert,East,medical,2017.0,4.54,9.0,United States,,GTX,550
8R0HTKUK,Rosie Papadopoulos,GTX Plus Pro,Xx-zobam,Lost,2017-10-31,2017-11-07,0.0,False,True,7.0,Cara Losch,East,entertainment,1989.0,3838.39,8274.0,United States,,GTX,5482
W2ZRP2EC,Vicki Laflamme,MG Special,Kan-code,Lost,2017-10-31,2017-11-03,0.0,False,True,3.0,Celia Rouche,West,software,1982.0,11698.03,34288.0,United States,,MG,55
HN6TZPAF,Wilburn Farren,GTX Plus Pro,,Engaging,2017-10-31,,,False,False,,Cara Losch,East,,,,,,,GTX,5482
AEH9XJ3T,Cassey Cress,GTX Plus Basic,Kan-code,Lost,2017-11-01,2017-11-13,0.0,False,True,12.0,Rocco Neubert,East,software,1982.0,11698.03,34288.0,United States,,GTX,1096
X3DSI0TQ,Cecily Lampkin,GTX Plus Pro,Globex Corporation,Lost,2017-11-01,2017-11-15,0.0,False,True,14.0,Dustin Brinkmann,Central,technolgy,2000.0,1223.72,2497.0,Norway,,GTX,5482
MG3X7625,Cecily Lampkin,GTX Plus Pro,Isdom,Won,2017-11-01,2017-12-22,5504.0,True,True,51.0,Dustin Brinkmann,Central,medical,2002.0,3178.24,4540.0,United States,,GTX,5482
8JR8LXEU,Gladys Colclough,MG Special,Betatech,Won,2017-11-01,2017-11-05,53.0,True,True,4.0,Melvin Marxen,Central,medical,1986.0,647.18,1185.0,Kenya,,MG,55
KMRR1P94,Jonathan Berthelot,GTX Basic,Treequote,Lost,2017-11-01,2017-11-17,0.0,False,True,16.0,Melvin Marxen,Central,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,GTX,550
JRCD2VQY,Kami Bicknell,MG Advanced,Fasehatice,Won,2017-11-01,2017-11-06,3064.0,True,True,5.0,Summer Sewald,West,retail,1990.0,4968.91,7523.0,United States,,MG,3393
FXKBY5FR,Maureen Marcano,MG Advanced,Rantouch,Won,2017-11-01,2017-11-14,2866.0,True,True,13.0,Summer Sewald,West,telecommunications,1994.0,1188.42,3015.0,United States,,MG,3393
8415S7ZV,Vicki Laflamme,GTX Basic,Goodsilron,Lost,2017-11-01,2017-11-06,0.0,False,True,5.0,Celia Rouche,West,marketing,2000.0,2952.73,5107.0,United States,,GTX,550
UZ83LE9X,Vicki Laflamme,GTX Plus Pro,Xx-holding,Lost,2017-11-01,2017-11-10,0.0,False,True,9.0,Celia Rouche,West,finance,1993.0,7537.24,20293.0,United States,,GTX,5482
GIDII30C,Vicki Laflamme,GTX Plus Basic,Lexiqvolax,Won,2017-11-01,2017-11-10,960.0,True,True,9.0,Celia Rouche,West,medical,2004.0,1618.89,3889.0,United States,,GTX,1096
IVVBVNDH,Vicki Laflamme,MG Special,Nam-zim,Won,2017-11-01,2017-11-02,55.0,True,True,1.0,Celia Rouche,West,services,1987.0,405.59,1179.0,Brazil,Warephase,MG,55
854QZNWK,Violet Mclelland,MG Special,,Engaging,2017-11-01,,,False,False,,Cara Losch,East,,,,,,,MG,55
FBKK68G6,Boris Faz,GTX Pro,Donquadtech,Won,2017-11-02,2017-11-07,4155.0,True,True,5.0,Rocco Neubert,East,technolgy,1992.0,1712.68,3194.0,United States,Acme Corporation,GTX,4821
46UHJGY0,Corliss Cosme,MG Special,,Engaging,2017-11-02,,,False,False,,Cara Losch,East,,,,,,,MG,55
SSSTYFDY,Daniell Hammack,GTX Plus Basic,Condax,Lost,2017-11-02,2017-11-05,0.0,False,True,3.0,Rocco Neubert,East,medical,2017.0,4.54,9.0,United States,,GTX,1096
VSMB0KJW,Donn Cantrell,GTX Basic,Bubba Gump,Won,2017-11-02,2017-11-28,532.0,True,True,26.0,Rocco Neubert,East,software,2002.0,987.39,2253.0,United States,,GTX,550
UVS5WJRG,Jonathan Berthelot,GTX Basic,Cancity,Won,2017-11-02,2017-11-03,479.0,True,True,1.0,Melvin Marxen,Central,retail,2001.0,718.62,2448.0,United States,,GTX,550
MOBO9N8H,Kami Bicknell,GTX Basic,Xx-holding,Lost,2017-11-02,2017-11-07,0.0,False,True,5.0,Summer Sewald,West,finance,1993.0,7537.24,20293.0,United States,,GTX,550
N2249A7T,Markita Hansen,GTX Pro,,Engaging,2017-11-02,,,False,False,,Celia Rouche,West,,,,,,,GTX,4821
5HHFR0VZ,Markita Hansen,GTX Pro,Xx-holding,Won,2017-11-02,2017-11-29,4521.0,True,True,27.0,Celia Rouche,West,finance,1993.0,7537.24,20293.0,United States,,GTX,4821
0DYZ71WX,Reed Clapper,GTX Basic,Ganjaflex,Won,2017-11-02,2017-11-16,585.0,True,True,14.0,Rocco Neubert,East,retail,1995.0,5158.71,17479.0,Japan,,GTX,550
Q1Q3D9BZ,Vicki Laflamme,GTX Basic,Sunnamplex,Lost,2017-11-02,2017-11-07,0.0,False,True,5.0,Celia Rouche,West,marketing,2008.0,894.37,1593.0,Poland,,GTX,550
9KV5GM4U,Vicki Laflamme,GTX Basic,Sonron,Won,2017-11-02,2017-11-06,430.0,True,True,4.0,Celia Rouche,West,telecommunications,1999.0,1699.85,5108.0,United States,,GTX,550
6X24V0NC,Darcel Schlecht,GTX Pro,Codehow,Lost,2017-11-03,2017-11-09,0.0,False,True,6.0,Melvin Marxen,Central,software,1998.0,2714.9,2641.0,United States,Acme Corporation,GTX,4821
IIZV9WFC,Jonathan Berthelot,GTX Basic,Genco Pura Olive Oil Company,Won,2017-11-03,2017-12-02,577.0,True,True,29.0,Melvin Marxen,Central,retail,2007.0,894.33,1635.0,Italy,,GTX,550
E1LFK6E3,Kami Bicknell,GTX Basic,,Engaging,2017-11-03,,,False,False,,Summer Sewald,West,,,,,,,GTX,550
XSEG5T4H,Markita Hansen,GTX Plus Basic,Zoomit,Engaging,2017-11-03,,,False,False,,Celia Rouche,West,entertainment,1992.0,324.19,978.0,United States,,GTX,1096
WTZ2AHNW,Marty Freudenburg,GTX Pro,Treequote,Won,2017-11-03,2017-12-18,4591.0,True,True,45.0,Melvin Marxen,Central,telecommunications,1988.0,5266.09,8595.0,United States,Sonron,GTX,4821
RQ5FNR4O,Maureen Marcano,GTX Basic,Groovestreet,Won,2017-11-03,2017-11-18,662.0,True,True,15.0,Summer Sewald,West,retail,2003.0,223.8,299.0,United States,,GTX,550
9BZBU2GY,Maureen Marcano,GTX Plus Pro,Plusstrip,Won,2017-11-03,2017-12-31,5091.0,True,True,58.0,Summer Sewald,West,entertainment,2002.0,349.81,315.0,United States,,GTX,5482
1FMCUSFS,Boris Faz,GTX Plus Pro,Plussunin,Won,2017-11-04,2017-12-08,5737.0,True,True,34.0,Rocco Neubert,East,retail,2003.0,1419.98,4018.0,United States,,GTX,5482
WJO52I18,Cassey Cress,GTX Pro,Inity,Engaging,2017-11-04,,,False,False,,Rocco Neubert,East,marketing,1986.0,2403.58,8801.0,United States,,GTX,4821
ZQSSHSL7,Cassey Cress,GTX Basic,Donquadtech,Won,2017-11-04,2017-11-06,583.0,True,True,2.0,Rocco Neubert,East,technolgy,1992.0,1712.68,3194.0,United States,Acme Corporation,GTX,550
SWYO7V7O,Darcel Schlecht,GTX Pro,Hottechi,Lost,2017-11-04,2017-11-08,0.0,False,True,4.0,Melvin Marxen,Central,technolgy,1997.0,8170.38,16499.0,Korea,,GTX,4821
62UFJ4IQ,James Ascencio,GTX Plus Pro,Sunnamplex,Won,2017-11-04,2017-11-10,5031.0,True,True,6.0,Summer Sewald,West,marketing,2008.0,894.37,1593.0,Poland,,GTX,5482
SQ71BWHG,Kary Hendrixson,GTX Pro,Zencorporation,Engaging,2017-11-04,,,False,False,,Summer Sewald,West,technolgy,2011.0,40.79,142.0,China,,GTX,4821
ON821ADT,Markita Hansen,GTX Pro,,Engaging,2017-11-04,,,False,False,,Celia Rouche,West,,,,,,,GTX,4821
ZO4FDMPS,Marty Freudenburg,GTX Pro,Rangreen,Lost,2017-11-04,2017-11-05,0.0,False,True,1.0,Melvin Marxen,Central,technolgy,1987.0,2938.67,8775.0,Panama,,GTX,4821
T7N0RX05,Maureen Marcano,GTX Plus Pro,,Engaging,2017-11-04,,,False,False,,Summer Sewald,West,,,,,,,GTX,5482
D9LUG4D8,Reed Clapper,GTX Pro,Plussunin,Won,2017-11-04,2017-11-21,4237.0,True,True,17.0,Rocco Neubert,East,retail,2003.0,1419.98,4018.0,United States,,GTX,4821
M23VU0A9,Rosie Papadopoulos,GTX Plus Pro,Konex,Lost,2017-11-04,2017-11-14,0.0,False,True,10.0,Cara Losch,East,technolgy,1980.0,7708.38,13756.0,United States,,GTX,5482
RN67OVFW,Zane Levy,GTX Basic,,Engaging,2017-11-04,,,False,False,,Summer Sewald,West,,,,,,,GTX,550
YAVTI45C,Zane Levy,GTX Basic,Fasehatice,Won,2017-11-04,2017-12-12,481.0,True,True,38.0,Summer Sewald,West,retail,1990.0,4968.91,7523.0,United States,,GTX,550
XZUEXEUH,Anna Snelling,GTX Basic,Betatech,Won,2017-11-05,2017-11-09,480.0,True,True,4.0,Dustin Brinkmann,Central,medical,1986.0,647.18,1185.0,Kenya,,GTX,550
IBB0VGUN,Cassey Cress,MG Special,,Engaging,2017-11-05,,,False,False,,Rocco Neubert,East,,,,,,,MG,55
0CR37ETK,Corliss Cosme,MG Advanced,,Engaging,2017-11-05,,,False,False,,Cara Losch,East,,,,,,,MG,3393
MA56XGWR,Daniell Hammack,GTX Basic,Iselectrics,Engaging,2017-11-05,,,False,False,,Rocco Neubert,East,technolgy,2011.0,527.11,1428.0,United States,Acme Corporation,GTX,550
6Z3EP424,Elease Gluck,MG Special,Nam-zim,Won,2017-11-05,2017-11-16,51.0,True,True,11.0,Celia Rouche,West,services,1987.0,405.59,1179.0,Brazil,Warephase,MG,55
VPIXVUUE,Gladys Colclough,GTX Basic,Cancity,Lost,2017-11-05,2017-11-16,0.0,False,True,11.0,Melvin Marxen,Central,retail,2001.0,718.62,2448.0,United States,,GTX,550
F98UFHM2,Gladys Colclough,MG Special,Gogozoom,Won,2017-11-05,2017-12-31,52.0,True,True,56.0,Melvin Marxen,Central,telecommunications,2007.0,86.68,187.0,United States,Sonron,MG,55
NNNEMOZ5,James Ascencio,GTX Plus Pro,,Engaging,2017-11-05,,,False,False,,Summer Sewald,West,,,,,,,GTX,5482
JB7JEEI5,James Ascencio,GTX Plus Basic,Sunnamplex,Won,2017-11-05,2017-11-22,1218.0,True,True,17.0,Summer Sewald,West,marketing,2008.0,894.37,1593.0,Poland,,GTX,1096
FQP39JQV,Kary Hendrixson,GTX Plus Pro,Plusstrip,Won,2017-11-05,2017-11-12,5681.0,True,True,7.0,Summer Sewald,West,entertainment,2002.0,349.81,315.0,United States,,GTX,5482
PWW6TH3V,Marty Freudenburg,MG Advanced,Dontechi,Lost,2017-11-05,2017-11-17,0.0,False,True,12.0,Melvin Marxen,Central,software,1982.0,4618.0,10083.0,United States,,MG,3393
KXEZ5B3Q,Reed Clapper,MG Special,Massive Dynamic,Lost,2017-11-05,2017-11-17,0.0,False,True,12.0,Rocco Neubert,East,entertainment,1989.0,665.06,1095.0,United States,,MG,55
3UA6O3NG,Reed Clapper,GTX Plus Pro,Konex,Won,2017-11-05,2017-11-07,6767.0,True,True,2.0,Rocco Neubert,East,technolgy,1980.0,7708.38,13756.0,United States,,GTX,5482
QD7MU7DD,Rosie Papadopoulos,GTX Pro,,Engaging,2017-11-05,,,False,False,,Cara Losch,East,,,,,,,GTX,4821
3ML02CAH,Versie Hillebrand,MG Special,Cancity,Won,2017-11-05,2017-11-11,61.0,True,True,6.0,Dustin Brinkmann,Central,retail,2001.0,718.62,2448.0,United States,,MG,55
T7AHYN7O,Violet Mclelland,MG Special,Opentech,Lost,2017-11-05,2017-11-21,0.0,False,True,16.0,Cara Losch,East,finance,1994.0,355.23,853.0,United States,,MG,55
9BMWYLQV,Zane Levy,MG Special,Scotfind,Won,2017-11-05,2017-11-17,62.0,True,True,12.0,Summer Sewald,West,software,1996.0,6354.87,16780.0,United States,Bubba Gump,MG,55
I5VHXAWW,Boris Faz,GTX Plus Pro,Bluth Company,Engaging,2017-11-06,,,False,False,,Rocco Neubert,East,technolgy,1993.0,1242.32,3027.0,United States,Acme Corporation,GTX,5482
76ZQP7QY,Darcel Schlecht,GTX Pro,Betatech,Lost,2017-11-06,2017-11-07,0.0,False,True,1.0,Melvin Marxen,Central,medical,1986.0,647.18,1185.0,Kenya,,GTX,4821
DP7QR35U,Elease Gluck,GTX Plus Basic,Faxquote,Lost,2017-11-06,2017-11-07,0.0,False,True,1.0,Celia Rouche,West,telecommunications,1995.0,1825.82,5595.0,United States,Sonron,GTX,1096
VAD1MF34,Gladys Colclough,MG Special,Konmatfix,Won,2017-11-06,2017-12-19,48.0,True,True,43.0,Melvin Marxen,Central,marketing,1985.0,375.43,1190.0,United States,,MG,55
J9PCNCUP,Kary Hendrixson,GTX Basic,Golddex,Engaging,2017-11-06,,,False,False,,Summer Sewald,West,finance,2008.0,52.5,165.0,United States,,GTX,550
6AA52750,Niesha Huffines,GTX Pro,Funholding,Lost,2017-11-06,2017-11-13,0.0,False,True,7.0,Melvin Marxen,Central,finance,1991.0,2819.5,7227.0,United States,Golddex,GTX,4821
1BW8S7JD,Violet Mclelland,MG Special,,Engaging,2017-11-06,,,False,False,,Cara Losch,East,,,,,,,MG,55
WOD9UKMP,Cecily Lampkin,GTX Plus Basic,Stanredtax,Won,2017-11-07,2017-11-18,1059.0,True,True,11.0,Dustin Brinkmann,Central,finance,1987.0,1698.2,3798.0,United States,,GTX,1096
C2FSIMZP,Corliss Cosme,GTX Pro,,Engaging,2017-11-07,,,False,False,,Cara Losch,East,,,,,,,GTX,4821
T482GHJQ,Darcel Schlecht,GTX Pro,Konmatfix,Won,2017-11-07,2017-12-20,5031.0,True,True,43.0,Melvin Marxen,Central,marketing,1985.0,375.43,1190.0,United States,,GTX,4821
JFIL5JU0,Lajuana Vencill,GTX Basic,dambase,Won,2017-11-07,2017-12-22,557.0,True,True,45.0,Dustin Brinkmann,Central,marketing,1995.0,2173.98,2928.0,United States,Inity,GTX,550
